Date,S&P500,Bond Rate
9/29/2015,"1,884.09",0.013
9/28/2015,"1,881.77",0.02
9/25/2015,"1,931.34",0.005
9/24/2015,"1,932.24",0.003
9/23/2015,"1,938.76",0.003
9/22/2015,"1,942.74",0.013
9/21/2015,"1,966.97",0.01
9/18/2015,"1,958.03",0.003
9/17/2015,"1,990.20",0.053
9/16/2015,"1,995.31",0.058
9/15/2015,"1,978.09",0.025
9/14/2015,"1,953.03",0.023
9/11/2015,"1,961.05",0.015
9/10/2015,"1,952.29",0.035
9/9/2015,"1,942.04",0.025
9/8/2015,"1,969.41",0.025
9/4/2015,"1,921.22",0.015
9/3/2015,"1,951.13",0.025
9/2/2015,"1,948.86",0.038
9/1/2015,"1,913.85",0.003
8/31/2015,"1,972.18",0.05
8/28/2015,"1,988.87",0.05
8/27/2015,"1,987.66",0.055
8/26/2015,"1,940.51",0.053
8/25/2015,"1,867.61",0.015
8/24/2015,"1,893.21",0.02
8/21/2015,"1,970.89",0.015
8/20/2015,"2,035.73",0.04
8/19/2015,"2,079.61",0.085
8/18/2015,"2,096.92",0.06
8/17/2015,"2,102.44",0.08
8/14/2015,"2,091.54",0.083
8/13/2015,"2,083.39",0.09
8/12/2015,"2,086.05",0.098
8/11/2015,"2,084.07",0.065
8/10/2015,"2,104.18",0.055
8/7/2015,"2,077.57",0.028
8/6/2015,"2,083.56",0.075
8/5/2015,"2,099.84",0.075
8/4/2015,"2,093.32",0.063
8/3/2015,"2,098.04",0.058
7/31/2015,"2,103.84",0.06
7/30/2015,"2,108.63",0.045
7/29/2015,"2,108.57",0.043
7/28/2015,"2,093.25",0.028
7/27/2015,"2,067.64",0.03
7/24/2015,"2,079.65",0.03
7/23/2015,"2,102.15",0.03
7/22/2015,"2,114.15",0.03
7/21/2015,"2,119.21",0.023
7/20/2015,"2,128.28",0.013
7/17/2015,"2,126.64",0.01
7/16/2015,"2,124.29",0.013
7/15/2015,"2,107.40",0.01
7/14/2015,"2,108.95",0.008
7/13/2015,"2,099.60",0.008
7/10/2015,"2,076.62",0.008
7/9/2015,"2,051.31",0.01
7/8/2015,"2,046.68",0.01
7/7/2015,"2,081.34",0.005
7/6/2015,"2,068.76",0.003
7/2/2015,"2,076.78",0.003
7/1/2015,"2,077.42",0.01
6/30/2015,"2,063.11",0.005
6/29/2015,"2,057.64",0.005
6/26/2015,"2,101.49",0.005
6/25/2015,"2,102.31",0.005
6/24/2015,"2,108.58",0.008
6/23/2015,"2,124.20",0.003
6/22/2015,"2,122.85",0.003
6/19/2015,"2,109.99",0.003
6/18/2015,"2,121.24",0.003
6/17/2015,"2,100.44",0.008
6/16/2015,"2,096.29",0.003
6/15/2015,"2,084.43",0.005
6/12/2015,"2,094.11",0.008
6/11/2015,"2,108.86",0.013
6/10/2015,"2,105.20",0.013
6/9/2015,"2,080.15",0.01
6/8/2015,"2,079.28",0.01
6/5/2015,"2,092.83",0.005
6/4/2015,"2,095.84",0.01
6/3/2015,"2,114.07",0.01
6/2/2015,"2,109.60",0.008
6/1/2015,"2,111.73",0.003
5/29/2015,"2,107.39",0.003
5/28/2015,"2,120.79",0.013
5/27/2015,"2,123.48",0.01
5/26/2015,"2,104.20",0.01
5/22/2015,"2,126.06",0.013
5/21/2015,"2,130.82",0.013
5/20/2015,"2,125.85",0.01
5/19/2015,"2,127.83",0.008
5/18/2015,"2,129.20",0.01
5/15/2015,"2,122.73",0.01
5/14/2015,"2,121.10",0.01
5/13/2015,"2,098.48",0.013
5/12/2015,"2,099.12",0.005
5/11/2015,"2,105.33",0.003
5/8/2015,"2,116.10",0.005
5/7/2015,"2,088.00",0.01
5/6/2015,"2,080.15",0.008
5/5/2015,"2,089.46",0.003
5/4/2015,"2,114.49",0.003
5/1/2015,"2,108.29",0.005
4/30/2015,"2,085.51",0.003
4/29/2015,"2,106.85",0.013
4/28/2015,"2,114.76",0.013
4/27/2015,"2,108.92",0.015
4/24/2015,"2,117.69",0.02
4/23/2015,"2,112.93",0.02
4/22/2015,"2,107.96",0.02
4/21/2015,"2,097.29",0.013
4/20/2015,"2,100.40",0.013
4/17/2015,"2,081.18",0.01
4/16/2015,"2,104.99",0.015
4/15/2015,"2,106.63",0.01
4/14/2015,"2,095.84",0.005
4/13/2015,"2,092.43",0.015
4/10/2015,"2,102.06",0.02
4/9/2015,"2,091.18",0.018
4/8/2015,"2,081.90",0.015
4/7/2015,"2,076.33",0.003
4/6/2015,"2,080.62",0.01
4/2/2015,"2,066.96",0.033
4/1/2015,"2,059.69",0.025
3/31/2015,"2,067.89",0.023
3/30/2015,"2,086.24",0.03
3/27/2015,"2,061.02",0.028
3/26/2015,"2,056.15",0.018
3/25/2015,"2,061.05",0.015
3/24/2015,"2,091.50",0.003
3/23/2015,"2,104.42",0.003
3/20/2015,"2,108.10",0.01
3/19/2015,"2,089.27",0.038
3/18/2015,"2,099.50",0.048
3/17/2015,"2,074.28",0.03
3/16/2015,"2,081.19",0.023
3/13/2015,"2,053.40",0.018
3/12/2015,"2,065.95",0.013
3/11/2015,"2,040.24",0.01
3/10/2015,"2,044.16",0.005
3/9/2015,"2,079.43",0.005
3/6/2015,"2,071.26",0.003
3/5/2015,"2,101.04",0.01
3/4/2015,"2,098.53",0.013
3/3/2015,"2,107.78",0.005
3/2/2015,"2,117.39",0.008
2/27/2015,"2,104.50",0.013
2/26/2015,"2,110.74",0.015
2/25/2015,"2,113.86",0.018
2/24/2015,"2,115.48",0.015
2/23/2015,"2,109.66",0.01
2/20/2015,"2,110.30",0.013
2/19/2015,"2,097.45",0.013
2/18/2015,"2,099.68",0.008
2/17/2015,"2,100.34",0.005
2/13/2015,"2,096.99",0.008
2/12/2015,"2,088.48",0.005
2/11/2015,"2,068.53",0.005
2/10/2015,"2,068.59",0.003
2/9/2015,"2,046.74",0.015
2/6/2015,"2,055.47",0.008
2/5/2015,"2,062.52",0.005
2/4/2015,"2,041.51",0.015
2/3/2015,"2,050.03",0.005
2/2/2015,"2,020.85",0.005
1/30/2015,"1,994.99",0.01
1/29/2015,"2,021.25",0.015
1/28/2015,"2,002.16",0.018
1/27/2015,"2,029.55",0.005
1/26/2015,"2,057.09",0.013
1/23/2015,"2,051.82",0.015
1/22/2015,"2,063.15",0.02
1/21/2015,"2,032.12",0.008
1/20/2015,"2,022.55",0.018
1/16/2015,"2,019.42",0.023
1/15/2015,"1,992.67",0.025
1/14/2015,"2,011.27",0.023
1/13/2015,"2,023.03",0.013
1/12/2015,"2,028.26",0.015
1/9/2015,"2,044.81",0.018
1/8/2015,"2,062.14",0.02
1/7/2015,"2,025.90",0.02
1/6/2015,"2,002.61",0.003
1/5/2015,"2,020.58",0.015
1/2/2015,"2,058.20",0.037
12/31/2014,"2,058.90",0.02
12/30/2014,"2,080.35",0.003
12/29/2014,"2,090.57",0.01
12/26/2014,"2,088.77",0.02
12/24/2014,"2,081.88",0.02
12/23/2014,"2,082.17",0.015
12/22/2014,"2,078.54",0.025
12/19/2014,"2,070.65",0.033
12/18/2014,"2,061.23",0.02
12/17/2014,"2,012.89",0.03
12/16/2014,"1,972.74",0.01
12/15/2014,"1,989.63",0.015
12/12/2014,"2,002.33",0.022
12/11/2014,"2,035.33",0.025
12/10/2014,"2,026.14",0.028
12/9/2014,"2,059.82",0.005
12/8/2014,"2,060.31",0.01
12/5/2014,"2,075.37",0.013
12/4/2014,"2,071.92",0.005
12/3/2014,"2,074.33",0.015
12/2/2014,"2,066.55",0.007
12/1/2014,"2,053.44",0.005
11/28/2014,"2,067.56",0.01
11/26/2014,"2,072.83",0.018
11/25/2014,"2,067.03",0.005
11/24/2014,"2,069.41",0.003
11/21/2014,"2,063.50",0.015
11/20/2014,"2,052.75",0.015
11/19/2014,"2,048.72",0.015
11/18/2014,"2,051.80",0.01
11/17/2014,"2,041.32",0.003
11/14/2014,"2,039.82",0.005
11/13/2014,"2,039.33",0.013
11/12/2014,"2,038.25",0.015
11/11/2014,"2,039.68",0.015
11/10/2014,"2,038.26",0.018
11/7/2014,"2,031.92",0.018
11/6/2014,"2,031.21",0.02
11/5/2014,"2,023.57",0.022
11/4/2014,"2,012.10",0.003
11/3/2014,"2,017.81",0.003
10/31/2014,"2,018.05",0.003
10/30/2014,"1,994.65",0.015
10/29/2014,"1,982.30",0.015
10/28/2014,"1,985.05",0.005
10/27/2014,"1,961.63",0.005
10/24/2014,"1,964.58",0.015
10/23/2014,"1,950.82",0.015
10/22/2014,"1,927.11",0.018
10/21/2014,"1,941.28",0.02
10/20/2014,"1,904.01",0.022
10/17/2014,"1,886.76",0.02
10/16/2014,"1,862.76",0.01
10/15/2014,"1,862.49",0.005
10/14/2014,"1,877.70",0.005
10/13/2014,"1,874.74",0.005
10/10/2014,"1,906.13",0.005
10/9/2014,"1,928.21",0.005
10/8/2014,"1,968.89",0.01
10/7/2014,"1,935.10",0.01
10/6/2014,"1,964.82",0.01
10/3/2014,"1,967.90",0.01
10/2/2014,"1,946.17",0.013
10/1/2014,"1,946.16",0.013
9/30/2014,"1,972.29",0.005
9/29/2014,"1,977.80",0.005
9/26/2014,"1,982.85",0.005
9/25/2014,"1,965.99",0.007
9/24/2014,"1,998.30",0.007
9/23/2014,"1,982.77",0.003
9/22/2014,"1,994.29",0.007
9/19/2014,"2,010.40",0.01
9/18/2014,"2,011.36",0.013
9/17/2014,"2,001.57",0.015
9/16/2014,"1,998.98",0.01
9/15/2014,"1,984.13",0.01
9/12/2014,"1,985.54",0.01
9/11/2014,"1,997.45",0.015
9/10/2014,"1,995.69",0.015
9/9/2014,"1,988.44",0.02
9/8/2014,"2,001.54",0.02
9/5/2014,"2,007.71",0.02
9/4/2014,"1,997.65",0.02
9/3/2014,"2,000.72",0.02
9/2/2014,"2,002.28",0.018
8/29/2014,"2,003.37",0.022
8/28/2014,"1,996.74",0.025
8/27/2014,"2,000.12",0.025
8/26/2014,"2,000.02",0.015
8/25/2014,"1,997.92",0.015
8/22/2014,"1,988.40",0.015
8/21/2014,"1,992.37",0.025
8/20/2014,"1,986.51",0.025
8/19/2014,"1,981.60",0.022
8/18/2014,"1,971.74",0.022
8/15/2014,"1,955.06",0.028
8/14/2014,"1,955.18",0.03
8/13/2014,"1,946.72",0.025
8/12/2014,"1,933.75",0.025
8/11/2014,"1,936.92",0.02
8/8/2014,"1,931.59",0.02
8/7/2014,"1,909.57",0.02
8/6/2014,"1,920.24",0.025
8/5/2014,"1,920.21",0.015
8/4/2014,"1,938.99",0.018
8/1/2014,"1,925.15",0.018
7/31/2014,"1,930.67",0.028
7/30/2014,"1,970.07",0.028
7/29/2014,"1,969.95",0.025
7/28/2014,"1,978.91",0.02
7/25/2014,"1,978.34",0.02
7/24/2014,"1,987.98",0.02
7/23/2014,"1,987.01",0.02
7/22/2014,"1,983.53",0.013
7/21/2014,"1,973.63",0.01
7/18/2014,"1,978.22",0.007
7/17/2014,"1,958.12",0.018
7/16/2014,"1,981.57",0.02
7/15/2014,"1,973.28",0.015
7/14/2014,"1,977.10",0.015
7/11/2014,"1,967.57",0.015
7/10/2014,"1,964.68",0.015
7/9/2014,"1,972.83",0.025
7/8/2014,"1,963.71",0.007
7/7/2014,"1,977.65",0.003
7/3/2014,"1,985.44",0.007
7/2/2014,"1,974.62",0.025
7/1/2014,"1,973.32",0.02
6/30/2014,"1,960.23",0.018
6/27/2014,"1,960.96",0.025
6/26/2014,"1,957.22",0.02
6/25/2014,"1,959.53",0.022
6/24/2014,"1,949.98",0.005
6/23/2014,"1,962.61",0.01
6/20/2014,"1,962.87",0.01
6/19/2014,"1,959.48",0.018
6/18/2014,"1,956.98",0.033
6/17/2014,"1,941.99",0.025
6/16/2014,"1,937.78",0.03
6/13/2014,"1,936.16",0.033
6/12/2014,"1,930.11",0.033
6/11/2014,"1,943.89",0.035
6/10/2014,"1,950.79",0.03
6/9/2014,"1,951.27",0.028
6/6/2014,"1,949.44",0.03
6/5/2014,"1,940.46",0.03
6/4/2014,"1,927.88",0.03
6/3/2014,"1,924.24",0.025
6/2/2014,"1,924.97",0.03
5/30/2014,"1,923.57",0.03
5/29/2014,"1,920.03",0.028
5/28/2014,"1,909.78",0.028
5/27/2014,"1,911.91",0.028
5/23/2014,"1,900.53",0.028
5/22/2014,"1,892.49",0.025
5/21/2014,"1,888.03",0.025
5/20/2014,"1,872.83",0.018
5/19/2014,"1,885.08",0.015
5/16/2014,"1,877.86",0.018
5/15/2014,"1,870.85",0.02
5/14/2014,"1,888.53",0.02
5/13/2014,"1,897.45",0.02
5/12/2014,"1,896.65",0.022
5/9/2014,"1,878.48",0.022
5/8/2014,"1,875.63",0.02
5/7/2014,"1,878.21",0.02
5/6/2014,"1,867.72",0.015
5/5/2014,"1,884.66",0.015
5/2/2014,"1,881.14",0.018
5/1/2014,"1,883.68",0.02
4/30/2014,"1,883.95",0.015
4/29/2014,"1,878.33",0.003
4/28/2014,"1,869.43",0.007
4/25/2014,"1,863.40",0.007
4/24/2014,"1,878.61",0.015
4/23/2014,"1,875.39",0.025
4/22/2014,"1,879.55",0.025
4/21/2014,"1,871.89",0.025
4/17/2014,"1,864.85",0.025
4/16/2014,"1,862.31",0.03
4/15/2014,"1,842.98",0.03
4/14/2014,"1,830.61",0.03
4/11/2014,"1,815.69",0.028
4/10/2014,"1,833.08",0.028
4/9/2014,"1,872.18",0.025
4/8/2014,"1,851.96",0.02
4/7/2014,"1,845.04",0.02
4/4/2014,"1,865.09",0.015
4/3/2014,"1,888.77",0.018
4/2/2014,"1,890.90",0.03
4/1/2014,"1,885.52",0.028
3/31/2014,"1,872.34",0.033
3/28/2014,"1,857.62",0.033
3/27/2014,"1,849.04",0.037
3/26/2014,"1,852.56",0.045
3/25/2014,"1,865.62",0.043
3/24/2014,"1,857.44",0.045
3/21/2014,"1,866.52",0.052
3/20/2014,"1,872.01",0.05
3/19/2014,"1,860.77",0.05
3/18/2014,"1,872.25",0.043
3/17/2014,"1,858.83",0.04
3/14/2014,"1,841.13",0.04
3/13/2014,"1,846.34",0.04
3/12/2014,"1,868.20",0.045
3/11/2014,"1,867.63",0.04
3/10/2014,"1,877.17",0.045
3/7/2014,"1,878.04",0.045
3/6/2014,"1,877.03",0.05
3/5/2014,"1,873.81",0.048
3/4/2014,"1,873.91",0.043
3/3/2014,"1,845.73",0.043
2/28/2014,"1,859.45",0.035
2/27/2014,"1,854.29",0.04
2/26/2014,"1,845.16",0.04
2/25/2014,"1,845.12",0.033
2/24/2014,"1,847.61",0.035
2/21/2014,"1,836.25",0.04
2/20/2014,"1,839.78",0.045
2/19/2014,"1,828.75",0.015
2/18/2014,"1,840.76",0.01
2/14/2014,"1,838.63",0.025
2/13/2014,"1,829.83",0.043
2/12/2014,"1,819.26",0.045
2/11/2014,"1,819.75",0.055
2/10/2014,"1,799.84",0.072
2/7/2014,"1,797.02",0.06
2/6/2014,"1,773.43",0.055
2/5/2014,"1,751.64",0.055
2/4/2014,"1,755.20",0.02
2/3/2014,"1,741.89",0.01
1/31/2014,"1,782.59",0.015
1/30/2014,"1,794.19",0.04
1/29/2014,"1,774.20",0.045
1/28/2014,"1,792.50",0.048
1/27/2014,"1,781.56",0.033
1/24/2014,"1,790.29",0.03
1/23/2014,"1,828.46",0.03
1/22/2014,"1,844.86",0.028
1/21/2014,"1,843.80",0.03
1/17/2014,"1,838.70",0.03
1/16/2014,"1,845.89",0.035
1/15/2014,"1,848.38",0.033
1/14/2014,"1,838.88",0.03
1/13/2014,"1,819.20",0.033
1/10/2014,"1,842.37",0.033
1/9/2014,"1,838.13",0.04
1/8/2014,"1,837.49",0.043
1/7/2014,"1,837.88",0.045
1/6/2014,"1,826.77",0.058
1/3/2014,"1,831.37",0.058
1/2/2014,"1,831.98",0.063
12/31/2013,"1,848.36",0.055
12/30/2013,"1,841.07",0.058
12/27/2013,"1,841.40",0.06
12/26/2013,"1,842.02",0.068
12/24/2013,"1,833.32",0.058
12/23/2013,"1,827.99",0.055
12/20/2013,"1,818.32",0.058
12/19/2013,"1,809.60",0.06
12/18/2013,"1,810.65",0.063
12/17/2013,"1,781.00",0.058
12/16/2013,"1,786.54",0.06
12/13/2013,"1,775.32",0.063
12/12/2013,"1,775.50",0.068
12/11/2013,"1,782.22",0.07
12/10/2013,"1,802.62",0.052
12/9/2013,"1,808.37",0.052
12/6/2013,"1,805.09",0.048
12/5/2013,"1,785.03",0.052
12/4/2013,"1,792.81",0.035
12/3/2013,"1,795.15",0.05
12/2/2013,"1,800.90",0.055
11/29/2013,"1,805.81",0.063
11/27/2013,"1,807.23",0.068
11/26/2013,"1,802.75",0.06
11/25/2013,"1,802.48",0.065
11/22/2013,"1,804.76",0.07
11/21/2013,"1,795.85",0.077
11/20/2013,"1,781.37",0.08
11/19/2013,"1,787.87",0.065
11/18/2013,"1,791.53",0.07
11/15/2013,"1,798.18",0.068
11/14/2013,"1,790.62",0.07
11/13/2013,"1,782.00",0.058
11/12/2013,"1,767.69",0.052
11/11/2013,"1,771.89",0.052
11/8/2013,"1,770.61",0.048
11/7/2013,"1,747.15",0.045
11/6/2013,"1,770.49",0.045
11/5/2013,"1,762.97",0.033
11/4/2013,"1,767.93",0.033
11/1/2013,"1,761.64",0.033
10/31/2013,"1,756.54",0.035
10/30/2013,"1,763.31",0.04
10/29/2013,"1,771.95",0.02
10/28/2013,"1,762.11",0.03
10/25/2013,"1,759.77",0.03
10/24/2013,"1,752.07",0.03
10/23/2013,"1,746.38",0.033
10/22/2013,"1,754.67",0.025
10/21/2013,"1,744.66",0.025
10/18/2013,"1,744.50",0.037
10/17/2013,"1,733.15",0.092
10/16/2013,"1,721.54",0.092
10/15/2013,"1,698.06",0.058
10/14/2013,"1,710.14",0.063
10/11/2013,"1,703.20",0.04
10/10/2013,"1,692.56",0.037
10/9/2013,"1,656.40",0.045
10/8/2013,"1,655.45",0.018
10/7/2013,"1,676.12",0.018
10/4/2013,"1,690.50",0.02
10/3/2013,"1,678.66",0.01
10/2/2013,"1,693.87",0.013
10/1/2013,"1,695.00",0.005
9/30/2013,"1,681.55",0.005
9/27/2013,"1,691.75",0.003
9/26/2013,"1,698.67",0.015
9/25/2013,"1,692.77",0.015
9/24/2013,"1,697.42",0.005
9/23/2013,"1,701.84",0.005
9/20/2013,"1,709.91",0.005
9/19/2013,"1,722.34",0.005
9/18/2013,"1,725.52",0.005
9/17/2013,"1,704.76",0.003
9/16/2013,"1,697.60",0.01
9/13/2013,"1,687.99",0.01
9/12/2013,"1,683.42",0.015
9/11/2013,"1,689.13",0.015
9/10/2013,"1,683.99",0.01
9/9/2013,"1,671.71",0.015
9/6/2013,"1,655.17",0.015
9/5/2013,"1,655.08",0.015
9/4/2013,"1,653.08",0.015
9/3/2013,"1,639.77",0.02
8/30/2013,"1,632.97",0.02
8/29/2013,"1,638.17",0.03
8/28/2013,"1,634.96",0.033
8/27/2013,"1,630.48",0.013
8/26/2013,"1,656.78",0.022
8/23/2013,"1,663.50",0.02
8/22/2013,"1,656.96",0.033
8/21/2013,"1,642.80",0.045
8/20/2013,"1,652.35",0.04
8/19/2013,"1,646.06",0.04
8/16/2013,"1,655.83",0.045
8/15/2013,"1,661.32",0.05
8/14/2013,"1,685.39",0.052
8/13/2013,"1,694.16",0.048
8/12/2013,"1,689.47",0.048
8/9/2013,"1,691.42",0.045
8/8/2013,"1,697.48",0.04
8/7/2013,"1,690.91",0.04
8/6/2013,"1,697.37",0.035
8/5/2013,"1,707.14",0.03
8/2/2013,"1,709.67",0.035
8/1/2013,"1,706.87",0.03
7/31/2013,"1,685.73",0.03
7/30/2013,"1,685.96",0.02
7/29/2013,"1,685.33",0.015
7/26/2013,"1,691.65",0.015
7/25/2013,"1,690.25",0.02
7/24/2013,"1,685.94",0.02
7/23/2013,"1,692.39",0.005
7/22/2013,"1,695.53",0.02
7/19/2013,"1,692.09",0.022
7/18/2013,"1,689.37",0.025
7/17/2013,"1,680.91",0.035
7/16/2013,"1,676.26",0.02
7/15/2013,"1,682.50",0.03
7/12/2013,"1,680.19",0.03
7/11/2013,"1,675.02",0.03
7/10/2013,"1,652.62",0.035
7/9/2013,"1,652.32",0.035
7/8/2013,"1,640.46",0.035
7/5/2013,"1,631.89",0.035
7/3/2013,"1,615.41",0.035
7/2/2013,"1,614.08",0.01
7/1/2013,"1,614.96",0.03
6/28/2013,"1,606.28",0.045
6/27/2013,"1,613.20",0.055
6/26/2013,"1,603.26",0.058
6/25/2013,"1,588.03",0.04
6/24/2013,"1,573.09",0.04
6/21/2013,"1,592.43",0.04
6/20/2013,"1,588.19",0.04
6/19/2013,"1,628.93",0.045
6/18/2013,"1,651.81",0.04
6/17/2013,"1,639.04",0.04
6/14/2013,"1,626.73",0.043
6/13/2013,"1,636.36",0.04
6/12/2013,"1,612.52",0.045
6/11/2013,"1,626.13",0.04
6/10/2013,"1,642.81",0.04
6/7/2013,"1,643.38",0.045
6/6/2013,"1,622.56",0.045
6/5/2013,"1,608.90",0.04
6/4/2013,"1,631.38",0.03
6/3/2013,"1,640.42",0.03
5/31/2013,"1,630.74",0.025
5/30/2013,"1,654.41",0.04
5/29/2013,"1,648.36",0.035
5/28/2013,"1,660.06",0.037
5/24/2013,"1,649.60",0.04
5/23/2013,"1,650.51",0.035
5/22/2013,"1,655.35",0.04
5/21/2013,"1,669.16",0.035
5/20/2013,"1,666.29",0.03
5/17/2013,"1,667.47",0.025
5/16/2013,"1,650.47",0.037
5/15/2013,"1,658.78",0.04
5/14/2013,"1,650.34",0.035
5/13/2013,"1,633.77",0.035
5/10/2013,"1,633.70",0.035
5/9/2013,"1,626.67",0.035
5/8/2013,"1,632.69",0.035
5/7/2013,"1,625.96",0.03
5/6/2013,"1,617.50",0.045
5/3/2013,"1,614.42",0.05
5/2/2013,"1,597.59",0.05
5/1/2013,"1,582.70",0.045
4/30/2013,"1,597.57",0.045
4/29/2013,"1,593.61",0.045
4/26/2013,"1,582.24",0.05
4/25/2013,"1,585.16",0.048
4/24/2013,"1,578.79",0.045
4/23/2013,"1,578.78",0.045
4/22/2013,"1,562.50",0.045
4/19/2013,"1,555.25",0.05
4/18/2013,"1,541.61",0.05
4/17/2013,"1,552.01",0.052
4/16/2013,"1,574.57",0.055
4/15/2013,"1,552.36",0.055
4/12/2013,"1,588.85",0.063
4/11/2013,"1,593.37",0.065
4/10/2013,"1,587.73",0.063
4/9/2013,"1,568.61",0.055
4/8/2013,"1,563.07",0.06
4/5/2013,"1,553.28",0.065
4/4/2013,"1,559.98",0.055
4/3/2013,"1,553.69",0.068
4/2/2013,"1,570.25",0.065
4/1/2013,"1,562.17",0.065
3/28/2013,"1,569.19",0.08
3/27/2013,"1,562.85",0.072
3/26/2013,"1,563.77",0.058
3/25/2013,"1,551.69",0.065
3/22/2013,"1,556.89",0.06
3/21/2013,"1,545.80",0.063
3/20/2013,"1,558.71",0.07
3/19/2013,"1,548.34",0.072
3/18/2013,"1,552.10",0.083
3/15/2013,"1,560.70",0.09
3/14/2013,"1,563.23",0.085
3/13/2013,"1,554.52",0.092
3/12/2013,"1,552.48",0.087
3/11/2013,"1,556.22",0.087
3/8/2013,"1,551.18",0.09
3/7/2013,"1,544.26",0.092
3/6/2013,"1,541.46",0.085
3/5/2013,"1,539.79",0.085
3/4/2013,"1,525.20",0.1
3/1/2013,"1,518.20",0.1
2/28/2013,"1,514.68",0.1
2/27/2013,"1,515.99",0.11
2/26/2013,"1,496.94",0.115
2/25/2013,"1,487.85",0.12
2/22/2013,"1,515.60",0.12
2/21/2013,"1,502.42",0.115
2/20/2013,"1,511.95",0.1
2/19/2013,"1,530.94",0.095
2/15/2013,"1,519.79",0.095
2/14/2013,"1,521.38",0.085
2/13/2013,"1,520.33",0.083
2/12/2013,"1,519.43",0.065
2/11/2013,"1,517.01",0.065
2/8/2013,"1,517.93",0.065
2/7/2013,"1,509.39",0.065
2/6/2013,"1,512.12",0.07
2/5/2013,"1,511.29",0.055
2/4/2013,"1,495.71",0.06
2/1/2013,"1,513.17",0.065
1/31/2013,"1,498.11",0.06
1/30/2013,"1,501.96",0.063
1/29/2013,"1,507.84",0.06
1/28/2013,"1,500.18",0.07
1/25/2013,"1,502.96",0.075
1/24/2013,"1,494.82",0.07
1/23/2013,"1,494.81",0.06
1/22/2013,"1,492.56",0.07
1/18/2013,"1,485.98",0.07
1/17/2013,"1,480.94",0.072
1/16/2013,"1,472.63",0.08
1/15/2013,"1,472.34",0.06
1/14/2013,"1,470.68",0.063
1/11/2013,"1,472.05",0.055
1/10/2013,"1,472.12",0.055
1/9/2013,"1,461.02",0.06
1/8/2013,"1,457.15",0.058
1/7/2013,"1,461.89",0.065
1/4/2013,"1,466.47",0.065
1/3/2013,"1,459.37",0.055
1/2/2013,"1,462.42",0.035
12/31/2012,"1,426.19",0.01
12/28/2012,"1,402.43",0.07
12/27/2012,"1,418.10",0.055
12/26/2012,"1,419.83",0.05
12/24/2012,"1,426.66",0.05
12/21/2012,"1,430.15",0.05
12/20/2012,"1,443.69",0.045
12/19/2012,"1,435.81",0.055
12/18/2012,"1,446.79",0.022
12/17/2012,"1,430.36",0.025
12/14/2012,"1,413.58",0.052
12/13/2012,"1,419.45",0.06
12/12/2012,"1,428.48",0.075
12/11/2012,"1,427.84",0.075
12/10/2012,"1,418.55",0.08
12/7/2012,"1,418.07",0.09
12/6/2012,"1,413.94",0.09
12/5/2012,"1,409.28",0.09
12/4/2012,"1,407.05",0.077
12/3/2012,"1,409.46",0.075
11/30/2012,"1,416.18",0.08
11/29/2012,"1,415.95",0.092
11/28/2012,"1,409.93",0.095
11/27/2012,"1,398.94",0.09
11/26/2012,"1,406.29",0.09
11/23/2012,"1,409.15",0.09
11/21/2012,"1,391.03",0.085
11/20/2012,"1,387.81",0.075
11/19/2012,"1,386.89",0.075
11/16/2012,"1,359.88",0.075
11/15/2012,"1,353.33",0.095
11/14/2012,"1,355.49",0.085
11/13/2012,"1,374.53",0.087
11/12/2012,"1,380.03",0.09
11/9/2012,"1,379.85",0.085
11/8/2012,"1,377.51",0.09
11/7/2012,"1,394.53",0.1
11/6/2012,"1,428.39",0.09
11/5/2012,"1,417.26",0.09
11/2/2012,"1,414.20",0.09
11/1/2012,"1,427.59",0.105
10/31/2012,"1,412.16",0.105
10/26/2012,"1,411.94",0.11
10/25/2012,"1,412.97",0.105
10/24/2012,"1,408.75",0.1
10/23/2012,"1,413.11",0.09
10/22/2012,"1,433.82",0.09
10/19/2012,"1,433.19",0.095
10/18/2012,"1,457.34",0.105
10/17/2012,"1,460.91",0.1
10/16/2012,"1,454.92",0.095
10/15/2012,"1,440.13",0.1
10/12/2012,"1,428.59",0.095
10/11/2012,"1,432.84",0.095
10/10/2012,"1,432.56",0.095
10/9/2012,"1,441.48",0.095
10/8/2012,"1,455.88",0.1
10/5/2012,"1,460.93",0.095
10/4/2012,"1,461.40",0.085
10/3/2012,"1,450.99",0.09
10/2/2012,"1,445.75",0.08
10/1/2012,"1,444.49",0.09
9/28/2012,"1,440.67",0.085
9/27/2012,"1,447.15",0.1
9/26/2012,"1,433.32",0.105
9/25/2012,"1,441.59",0.095
9/24/2012,"1,456.89",0.1
9/21/2012,"1,460.15",0.105
9/20/2012,"1,460.26",0.105
9/19/2012,"1,461.05",0.1
9/18/2012,"1,459.32",0.09
9/17/2012,"1,461.19",0.095
9/14/2012,"1,465.77",0.095
9/13/2012,"1,459.99",0.095
9/12/2012,"1,436.56",0.1
9/11/2012,"1,433.56",0.095
9/10/2012,"1,429.08",0.1
9/7/2012,"1,437.92",0.1
9/6/2012,"1,432.12",0.1
9/5/2012,"1,403.44",0.09
9/4/2012,"1,404.94",0.085
8/31/2012,"1,406.58",0.09
8/30/2012,"1,399.48",0.095
8/29/2012,"1,410.49",0.1
8/28/2012,"1,409.30",0.095
